"Date","Open","High","Low","Close","Volume","Adjusted"
"2011-03-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-03-31",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-04-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-05-31",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-06-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-07-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-08-31",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-15",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-16",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-22",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-23",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-29",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-09-30",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-05",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-06",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-12",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-13",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-14",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-17",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-18",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-19",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-20",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-21",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-24",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-25",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-26",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-27",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-28",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-10-31",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-01",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-02",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-03",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-04",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-07",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-08",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-09",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-10",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
"2011-11-11",1.57142794132233,1.57142794132233,1.57142794132233,1.57142794132233,0,1.57142794132233
